,code,name,current_price,higher_and_equal_than_today,diff,add,highest_compare_today,higher_than_today,lower_than_today,contains
0,300833.SZ,浩洋股份,56.98,0.975,0.0920224880154167,0.697910889258643,1.611793611793612,111,3,6
1,688108.SH,赛诺医疗,15.94,0.9330708661417323,0.3047755904470559,2.173494046059336,2.7352572145545797,207,17,30
2,601933.SH,永辉超市,7.89,0.8288659793814434,0.044716423646976776,0.603038261197603,1.4002915082382763,379,83,23
3,600516.SH,方大炭素,6.68,0.7917525773195876,0.04810491206792,1.6015543136570032,2.23001497005988,352,101,32
4,000716.SZ,黑芝麻,3.3,0.7443298969072165,0.1348359035191775,1.3626596018692279,1.945757575757576,332,124,29
5,000785.SZ,居然之家,8.73,0.7194092827004219,0.03686570272847852,1.105241967952331,1.4974226804123711,308,133,33
6,600606.SH,绿地控股,6.21,0.63125,0.09597011708928946,0.9130364666276937,1.528180354267311,273,177,30
7,688256.SH,寒武纪-U,179.2,0.620253164556962,0.0413960705442199,0.9210967741935483,1.6616629464285715,36,30,13
8,688981.SH,中芯国际-U,62.46,0.5925925925925926,0.07644557025361984,0.9211324570273002,1.5209734229907141,42,33,6
9,688981.SH,中芯国际-U,62.46,0.5925925925925926,0.07644557025361984,0.9211324570273002,1.5209734229907141,42,33,6
10,000402.SZ,金 融 街,6.91,0.5855670103092784,0.02347085978072707,0.5423525679438823,1.2664254703328508,232,201,52
11,688298.SH,东方生物,131.89,0.5602094240837696,0.1129827386592233,3.746143132454467,2.1548259913564336,90,84,17
12,688298.SH,东方生物,131.89,0.5602094240837696,0.1129827386592233,3.746143132454467,2.1548259913564336,90,84,17
13,688012.SH,中微公司,159.46,0.521875,0.06580385222974246,3.960053262316911,1.8688072243822902,139,153,28
14,600547.SH,山东黄金,24.45,0.45661157024793386,0.06719848110195155,1.6932707355242567,1.3866543967280165,186,263,35
15,603200.SH,上海洗霸,28.39,0.4556701030927835,0.10853951756767237,3.6116449971735443,2.873547023599859,178,264,43
16,000977.SZ,浪潮信息,29.11,0.4488517745302714,0.0990295476389793,2.456906325539607,1.6654070766059772,192,264,23
17,002202.SZ,金风科技,11.74,0.4133611691022965,0.08079166666666666,0.8214565091221077,1.2296848381601364,147,281,51
18,002202.SZ,金风科技,11.74,0.4133611691022965,0.08079166666666666,0.8214565091221077,1.2296848381601364,147,281,51
19,688399.SH,硕世生物,212.17,0.41228070175438597,0.08183594062600295,9.002030221171703,2.233756893057454,85,134,9
20,688399.SH,硕世生物,212.17,0.41228070175438597,0.08183594062600295,9.002030221171703,2.233756893057454,85,134,9
21,300577.SZ,开润股份,33.65,0.4061855670103093,0.04756141081306131,0.7771764774658533,1.2647845468053494,89,288,108
22,000848.SZ,承德露露,7.27,0.3958762886597938,0.06383034634992382,0.6816902412085365,1.2984869325997248,152,293,40
23,601179.SH,中国西电,4.38,0.3731958762886598,0.061990039207375135,1.6765990067659897,1.833470319634703,156,304,25
24,002032.SZ,苏 泊 尔,72.66,0.36907216494845363,0.06956548588543159,0.9432050190709818,1.222130470685384,126,306,53
25,002838.SZ,道恩股份,26.3,0.3649484536082474,0.059413636222316615,5.364578606493131,2.3465209125475286,174,308,3
26,000876.SZ,新 希 望,25.85,0.35876288659793815,0.15350098460147849,5.60768809206921,1.632495164410058,166,311,8
27,000876.SZ,新 希 望,25.85,0.35876288659793815,0.15350098460147849,5.60768809206921,1.632495164410058,166,311,8
28,000597.SZ,东北制药,5.54,0.34243697478991597,0.06639640253457793,0.6139735024346055,1.2863718411552347,93,313,70
29,002581.SZ,未名医药,17.94,0.2907216494845361,0.07179611076556144,5.2,1.9007803790412485,119,344,22
30,603019.SH,中科曙光,36.23,0.27385892116182575,0.10756790814897786,2.090894515637704,1.4899254761247585,117,350,15
31,600127.SH,金健米业,10.17,0.2618556701030928,0.14713434506369957,5.181132075471698,1.6106194690265485,100,358,27
32,002351.SZ,漫步者,16.53,0.2515463917525773,0.03295742634845704,6.838782375804291,1.451905626134301,86,363,36
33,600420.SH,现代制药,10.15,0.23505154639175257,0.026389159680249536,0.4836423733269897,1.167487684729064,61,371,53
34,603986.SH,兆易创新,207.15,0.23140495867768596,0.09924200020871095,6.46658045211303,1.474418054549843,83,372,29
35,600812.SH,华北制药,10.76,0.22899159663865545,0.13579951696597237,4.1707840482334,1.8810408921933084,98,367,11
36,300454.SZ,深信服,195.08,0.2288659793814433,0.06128918041040741,2.2994900858659673,1.3065409062948532,82,374,29
37,600161.SH,天坛生物,34.17,0.22474226804123712,0.13068140462368258,3.438046562567413,1.5654082528533801,94,376,15
38,600276.SH,恒瑞医药,85.5,0.21443298969072164,0.04151266440509371,2.0537725724689313,1.2280701754385965,99,381,5
39,600276.SH,恒瑞医药,85.5,0.21443298969072164,0.04151266440509371,2.0537725724689313,1.2280701754385965,99,381,5
40,000661.SZ,长春高新,354.04,0.21428571428571427,0.1134721028628503,5.2434950927466035,1.4504010846232063,89,374,13
41,600048.SH,保利地产,15.78,0.1979381443298969,0.02417528612522173,0.8303724367444819,1.185044359949303,70,389,26
42,000538.SZ,云南白药,97.41,0.19189765458422176,0.05221557657659358,0.9830971950019752,1.3140334667898574,87,379,3
43,000538.SZ,云南白药,97.41,0.19189765458422176,0.05221557657659358,0.9830971950019752,1.3140334667898574,87,379,3
44,603878.SH,武进不锈,8.18,0.18556701030927836,0.04745985451946462,0.9536281665951051,1.223716381418093,58,395,32
45,002511.SZ,中顺洁柔,21.1,0.17525773195876287,0.0579289554790669,2.624929904670352,1.2867298578199051,64,400,21
46,002080.SZ,中材科技,18.76,0.1670103092783505,0.02954699088612202,3.2025824156492986,1.2734541577825158,64,404,17
47,002080.SZ,中材科技,18.76,0.1670103092783505,0.02954699088612202,3.2025824156492986,1.2734541577825158,64,404,17
48,300433.SZ,蓝思科技,31.88,0.15257731958762888,0.027241574400600495,5.865417672286562,1.2402760351317441,58,411,16
49,000002.SZ,万 科Ａ,29.05,0.14845360824742268,0.04888798481149987,0.4981874676333508,1.1153734939759037,37,413,35
50,300429.SZ,强力新材,18.74,0.12989690721649486,0.06343471421080239,1.4304693511156705,1.2641942369263608,14,422,49
51,300429.SZ,强力新材,18.74,0.12989690721649486,0.06343471421080239,1.4304693511156705,1.2641942369263608,14,422,49
52,600511.SH,国药股份,43.52,0.12577319587628866,0.03571982982629425,1.596818896851357,1.1948529411764706,27,424,34
53,601615.SH,明阳智能,15.79,0.1232876712328767,0.05551526494326808,2.762284739376922,1.3407219759341358,28,384,26
54,601615.SH,明阳智能,15.79,0.1232876712328767,0.05551526494326808,2.762284739376922,1.3407219759341358,28,384,26
55,600887.SH,伊利股份,38.32,0.10927835051546392,0.03194408233702054,1.159169684365653,1.1623173277661796,39,432,14
56,600519.SH,贵州茅台,1705.0,0.10309278350515463,0.01791895097537621,2.4402670460244873,1.072140762463343,23,435,27
57,600519.SH,贵州茅台,1705.0,0.10309278350515463,0.01791895097537621,2.4402670460244873,1.072140762463343,23,435,27
58,600519.SH,贵州茅台,1705.0,0.10309278350515463,0.01791895097537621,2.4402670460244873,1.072140762463343,23,435,27
59,603288.SH,海天味业,162.81,0.09690721649484536,0.004867395071236027,3.0547126546982737,1.2468521589582948,27,438,20
60,300760.SZ,迈瑞医疗,343.85,0.09690721649484536,0.07141371919115237,3.240674794566251,1.1903155445688527,24,438,23
61,603288.SH,海天味业,162.81,0.09690721649484536,0.004867395071236027,3.0547126546982737,1.2468521589582948,27,438,20
62,300760.SZ,迈瑞医疗,343.85,0.09690721649484536,0.07141371919115237,3.240674794566251,1.1903155445688527,24,438,23
63,002241.SZ,歌尔股份,41.47,0.09484536082474226,0.07284244555601672,6.790737351490523,1.2112370388232456,28,439,18
64,002241.SZ,歌尔股份,41.47,0.09484536082474226,0.07284244555601672,6.790737351490523,1.2112370388232456,28,439,18
65,600988.SH,赤峰黄金,18.63,0.08977035490605428,0.03264063811922753,5.755319148936171,1.3633923778851316,25,436,18
66,603866.SH,桃李面包,61.04,0.0865979381443299,0.03351807989894208,1.2974189574293817,1.1120576671035387,26,443,16
