,code,name,current_price,higher_and_equal_than_today,diff,add,highest_compare_today,higher_than_today,lower_than_today,contains
25,688012.SH,中微公司,167.7,0.4533762057877814,0.1341335418461568,3.960053262316911,1.7769827072152655,117,170,24
26,688298.SH,东方生物,152.87,0.4340659340659341,0.0826111526979327,3.746143132454467,1.8590959638908875,57,103,22
27,688298.SH,东方生物,152.87,0.4340659340659341,0.0826111526979327,3.746143132454467,1.8590959638908875,57,103,22
28,603200.SH,上海洗霸,28.56,0.4214876033057851,0.1423151926565325,3.6116449971735443,2.8564425770308124,171,280,33
29,000597.SZ,东北制药,5.46,0.4168421052631579,0.06349612204892192,0.6139735024346055,1.3052197802197802,115,277,83
30,600547.SH,山东黄金,24.84,0.41200828157349895,0.10714220785595595,1.6932707355242567,1.3648832528180355,175,284,24
31,002202.SZ,金风科技,11.76,0.3912133891213389,0.05450497642744891,0.8214565091221077,1.227593537414966,138,291,49
32,002202.SZ,金风科技,11.75,0.3912133891213389,0.05450497642744891,0.8214565091221077,1.2286382978723405,143,291,44
33,601179.SH,中国西电,4.43,0.33884297520661155,0.07691673706550173,1.6765990067659897,1.8127765237020317,146,320,18
34,002838.SZ,道恩股份,27.34,0.33884297520661155,0.06370050298754347,5.364578606493131,2.2572604242867595,155,320,9
35,688399.SH,硕世生物,234.1,0.3333333333333333,0.10018258051040245,9.002030221171703,2.0245032037590773,57,146,16
36,000876.SZ,新 希 望,27.45,0.3305785123966942,0.1483354534454408,5.9881433397363715,1.5373406193078325,133,324,27
37,000876.SZ,新 希 望,27.44,0.3305785123966942,0.1483354534454408,5.9881433397363715,1.5379008746355685,134,324,26
38,688399.SH,硕世生物,234.5,0.3287671232876712,0.10018258051040245,9.002030221171703,2.0210498933901917,57,147,15
39,603019.SH,中科曙光,34.38,0.3097713097713098,0.13879380995998641,2.090894515637704,1.5700988947062244,124,332,25
40,600369.SH,西南证券,5.22,0.2809917355371901,0.05427405930451651,0.9230652595827268,1.2148467432950192,93,348,43
41,601211.SH,国泰君安,18.49,0.27479338842975204,0.021769952222739423,0.5156643483477618,1.1750784207679827,74,351,59
42,002581.SZ,未名医药,18.1,0.26859504132231404,0.06740521982731162,5.2,1.8839779005524862,111,354,19
43,002351.SZ,漫步者,16.4,0.25206611570247933,0.053386018029113386,6.838782375804291,1.4634146341463417,87,362,35
44,000686.SZ,东北证券,9.58,0.25,0.07300723757711178,1.0668181435664394,1.2818371607515657,97,363,24
45,000002.SZ,万 科Ａ,28.03,0.24586776859504134,0.01951050524458662,0.4981874676333508,1.1559614698537282,69,365,50
46,600420.SH,现代制药,10.1,0.24173553719008264,0.03260314843167278,0.4836423733269897,1.1732673267326732,64,367,53
47,603986.SH,兆易创新,205.7,0.2277432712215321,0.06289768110830163,6.46658045211303,1.4848113757899855,82,373,28
48,600127.SH,金健米业,10.43,0.2231404958677686,0.11880296230160309,5.181132075471698,1.570469798657718,86,376,22
49,300429.SZ,强力新材,17.88,0.22107438016528927,0.039579878385848595,1.4304693511156705,1.325,54,377,53
50,300429.SZ,强力新材,17.88,0.22107438016528927,0.039579878385848595,1.4304693511156705,1.325,54,377,53
51,600812.SH,华北制药,10.82,0.21052631578947367,0.19147203612540245,4.1707840482334,1.8706099815157116,94,375,6
52,002511.SZ,中顺洁柔,20.03,0.20454545454545456,0.08305473615208132,2.624929904670352,1.3554667998002994,85,385,14
53,600161.SH,天坛生物,34.85,0.20041322314049587,0.15962106064933834,3.438046562567413,1.5348637015781923,87,387,10
54,600048.SH,保利地产,15.6,0.20041322314049587,0.041762433370825046,0.8303724367444819,1.1987179487179487,72,387,25
55,300628.SZ,忆联网络,62.81,0.1962809917355372,0.019654927072216274,2.5725607264893777,1.2251249800987105,45,389,50
56,300454.SZ,深信服,201.12,0.18388429752066116,0.08198917431524821,2.2994900858659673,1.2673031026252983,55,395,34
57,000049.SZ,德赛电池,49.98,0.17768595041322313,0.061783687233536465,1.6716560786702637,1.2284913965586235,55,398,31
58,000538.SZ,云南白药,100.88,0.17608695652173914,0.04386603329148666,0.9830971950019752,1.2688342585249803,73,379,8
59,000538.SZ,云南白药,100.89,0.17608695652173914,0.04386603329148666,0.9830971950019752,1.2687084943998415,73,379,8
60,000661.SZ,长春高新,375.15,0.1726315789473684,0.11578707690849986,5.2434950927466035,1.3687858190057312,62,393,20
61,601066.SH,中信建投,43.04,0.16942148760330578,0.14714283176372814,6.244735700862526,1.3973048327137547,76,402,6
62,601788.SH,光大证券,18.79,0.16735537190082644,0.16484770539167293,2.683763421723913,1.6524002128791913,76,403,5
63,000651.SZ,格力电器,59.9,0.16527196652719664,0.040374892519346506,1.0819765377184165,1.15491652754591,57,399,22
64,000651.SZ,格力电器,59.9,0.16527196652719664,0.040374892519346506,1.0819765377184165,1.15491652754591,57,399,22
65,600276.SH,恒瑞医药,90.13,0.15702479338842976,0.017779334807645937,2.0537725724689313,1.1649839121269279,56,408,20
66,600276.SH,恒瑞医药,90.15,0.15702479338842976,0.017779334807645937,2.0537725724689313,1.1647254575707153,56,408,20
67,000028.SZ,国药一致,49.5,0.15289256198347106,0.035187075851300216,0.5692451762897285,1.1713131313131313,27,410,47
68,600511.SH,国药股份,42.26,0.1446280991735537,0.03982767618222803,1.596818896851357,1.2304779933743493,43,414,27
69,603878.SH,武进不锈,8.3,0.13636363636363635,0.08679416091433739,0.9536281665951051,1.206024096385542,39,418,27
70,000596.SZ,古井贡酒,211.94,0.1115702479338843,0.04699749411089229,4.676296890081305,1.309710295366613,36,430,18
71,300433.SZ,蓝思科技,33.44,0.09917355371900827,0.034094827586206765,5.865417672286562,1.1824162679425838,21,436,27
72,002080.SZ,中材科技,19.98,0.09917355371900827,0.04288107993297619,3.2025824156492986,1.1956956956956957,32,436,16
73,002080.SZ,中材科技,20.03,0.09710743801652892,0.04288107993297619,3.2025824156492986,1.1927109335996005,32,437,15
74,600519.SH,贵州茅台,1698.9,0.09504132231404959,0.020613304699962094,2.4960240376514906,1.07599034669492,24,438,22
75,002736.SZ,国信证券,14.04,0.09297520661157024,0.030866198451287567,1.062145448970205,1.1495726495726497,14,439,31
76,600519.SH,贵州茅台,1700.87,0.09090909090909091,0.020613304699962094,2.4960240376514906,1.0747441015480315,22,440,22
77,600519.SH,贵州茅台,1700.88,0.09090909090909091,0.020613304699962094,2.4960240376514906,1.0747377827947886,22,440,22
78,603288.SH,海天味业,160.49,0.08264462809917356,0.014947268018521084,3.0547126546982737,1.264876316281388,25,444,15
79,603288.SH,海天味业,160.75,0.08264462809917356,0.014947268018521084,3.0547126546982737,1.2628304821150855,25,444,15
80,002508.SZ,老板电器,37.61,0.07851239669421488,0.08835437714975801,1.4172004943415168,1.1909066737569796,23,446,15
81,600887.SH,伊利股份,39.17,0.07231404958677685,0.059283363979483174,1.159169684365653,1.137094715343375,22,449,13
82,600988.SH,赤峰黄金,19.09,0.058577405857740586,0.06821510776313028,5.755319148936171,1.330539549502357,20,450,8
83,603866.SH,桃李面包,63.26,0.05578512396694215,0.062482553270680134,1.2974189574293817,1.0730319317104016,6,457,21
84,601615.SH,明阳智能,16.61,0.053613053613053616,0.08075184528237116,2.762284739376922,1.2745334136062614,11,406,12
85,601615.SH,明阳智能,16.65,0.053613053613053616,0.08075184528237116,2.762284739376922,1.2714714714714717,11,406,12
86,002230.SZ,科大讯飞,40.29,0.049586776859504134,0.06285976890756291,0.9578179844716963,1.1102854306279475,8,460,16
87,603615.SH,茶花股份,10.73,0.047520661157024795,0.10392383664027058,0.6896205144921631,1.1593662628145387,10,461,13
88,603615.SH,茶花股份,10.73,0.047520661157024795,0.10392383664027058,0.6896205144921631,1.1593662628145387,10,461,13
89,600031.SH,三一重工,25.26,0.04132231404958678,0.09326563335114904,2.813496602301016,1.121931908155186,12,464,8
90,603369.SH,今世缘,50.62,0.04132231404958678,0.07214238679939577,3.3143975008340663,1.1240616357171078,7,464,13
91,300677.SZ,英科医疗,114.5,0.0371900826446281,0.10561038686863355,12.013660505629913,1.0699615720524016,1,466,17
92,300677.SZ,英科医疗,114.5,0.0371900826446281,0.10561038686863355,12.013660505629913,1.0699615720524016,1,466,17
93,603195.SH,公牛集团,204.12,0.011049723756906077,0.15383721171610656,1.9698294183565255,1.0166078777189889,0,179,2
94,603195.SH,公牛集团,204.12,0.011049723756906077,0.15383721171610656,1.9698294183565255,1.0166078777189889,0,179,2
95,002241.SZ,歌尔股份,46.93,0.008264462809917356,0.1104877005347594,6.55033036572882,1.0372895802258684,0,480,4
96,002241.SZ,歌尔股份,46.95,0.008264462809917356,0.1104877005347594,6.55033036572882,1.0368477103301383,0,480,4
97,600809.SH,山西汾酒,227.14,0.008264462809917356,0.12610261549612103,6.6116340006957675,1.0499691820022894,0,480,4
98,002415.SZ,海康威视,45.62,0.006224066390041493,0.1373157001161649,1.0213145727943163,1.0177553704515563,0,479,3
99,000858.SZ,五 粮 液,248.51,0.006198347107438017,0.06256829250203949,4.451463777206836,1.021166150255523,0,481,3
100,000858.SZ,五 粮 液,248.58,0.006198347107438017,0.06256829250203949,4.451463777206836,1.0208785903934348,0,481,3
101,300750.SZ,宁德时代,253.8,0.004132231404958678,0.14444634954849028,3.160881135144792,1.0460992907801419,0,482,2
102,002304.SZ,洋河股份,174.25,0.004132231404958678,0.1744771007191705,1.2717501458710805,1.0188809182209468,0,482,2
103,000568.SZ,泸州老窖,178.72,0.004132231404958678,0.1693102350318997,3.9206714817678763,1.0040846016114593,0,482,2
104,002304.SZ,洋河股份,174.47,0.004132231404958678,0.1744771007191705,1.2717501458710805,1.0175961483349572,0,482,2
105,300750.SZ,宁德时代,253.97,0.004132231404958678,0.14444634954849028,3.160881135144792,1.0453990628814427,0,482,2
106,300015.SZ,爱尔眼科,63.97,0.0020920502092050207,0.18170498084291184,3.510690014039156,1.0095357198686885,0,477,1
107,300760.SZ,迈瑞医疗,399.58,0.002066115702479339,0.10828019647125907,3.144420625538127,1.0010511036588419,0,483,1
108,300760.SZ,迈瑞医疗,399.58,0.002066115702479339,0.10828019647125907,3.144420625538127,1.0010511036588419,0,483,1
