,code,name,current_price,higher_and_equal_than_today,diff,add,highest_compare_today,higher_than_today,lower_than_today,contains
0,300833.SZ,浩洋股份,58.37,0.9256198347107438,0.08650807332069176,0.697910889258643,1.5734109988007539,108,9,4
1,688108.SH,赛诺医疗,16.11,0.9019607843137255,0.3022728182679604,2.173494046059336,2.7063935443823715,200,25,30
2,688256.SH,寒武纪-U,170.06,0.875,0.033173941964821284,0.9210967741935483,1.7509702457956013,50,10,20
3,601933.SH,永辉超市,8.06,0.7830578512396694,0.04361224465229369,0.603038261197603,1.3707568238213397,334,105,45
4,000785.SZ,居然之家,8.55,0.7568710359408034,0.03961004742666444,1.105241967952331,1.5289473684210524,326,115,32
5,600516.SH,方大炭素,6.84,0.75,0.056465130200538755,1.6015543136570032,2.1778508771929825,340,121,23
6,000716.SZ,黑芝麻,3.34,0.7231404958677686,0.1258148285547724,1.3626596018692279,1.9224550898203594,319,134,31
7,688981.SH,中芯国际-U,60.04,0.6341463414634146,0.07097920711467408,0.9211324570273002,1.5822784810126582,49,30,3
8,688981.SH,中芯国际-U,60.11,0.6341463414634146,0.07097920711467408,0.9211324570273002,1.5804358675761105,49,30,3
9,688012.SH,中微公司,144.8,0.6105919003115264,0.06744437928529882,3.960053262316911,2.0580110497237567,181,125,15
10,600606.SH,绿地控股,6.28,0.6096033402922756,0.09134288647570027,0.9130364666276937,1.5111464968152866,251,187,41
11,688298.SH,东方生物,127.0,0.5833333333333334,0.12786931409014793,3.746143132454467,2.237795275590551,101,80,11
12,688298.SH,东方生物,127.0,0.5833333333333334,0.12786931409014793,3.746143132454467,2.237795275590551,101,80,11
13,000402.SZ,金 融 街,7.0,0.512396694214876,0.024085804779729342,0.5423525679438823,1.250142857142857,209,236,39
14,000977.SZ,浪潮信息,28.52,0.46443514644351463,0.09170699824149148,2.456906325539607,1.699859747545582,202,256,20
15,600547.SH,山东黄金,24.48,0.45962732919254656,0.07418406550031206,1.6932707355242567,1.384955065359477,187,261,35
16,002202.SZ,金风科技,11.57,0.4497907949790795,0.07502096260271678,0.8214565091221077,1.2477528089887642,173,263,42
17,603200.SH,上海洗霸,28.49,0.4462809917355372,0.10454085209128425,3.6116449971735443,2.8634608634608636,175,268,41
18,002202.SZ,金风科技,11.58,0.4435146443514644,0.07502096260271678,0.8214565091221077,1.2466753022452506,173,266,39
19,688399.SH,硕世生物,201.54,0.42358078602620086,0.09385846262428062,9.002030221171703,2.3515738811154114,93,132,4
20,688399.SH,硕世生物,202.09,0.42358078602620086,0.09385846262428062,9.002030221171703,2.3451739324063534,93,132,4
21,000848.SZ,承德露露,7.32,0.38636363636363635,0.05861292827715104,0.6816902412085365,1.2896174863387977,142,297,45
22,002032.SZ,苏 泊 尔,72.71,0.36983471074380164,0.06613430688950087,0.9432050190709818,1.2212900563883924,126,305,53
