,code,name,current_price,higher_and_equal_than_today,diff,add,highest_compare_today,higher_than_today,lower_than_today,contains
42,002032.SZ,苏 泊 尔,74.16,0.2865979381443299,0.07597851112816584,1.0564171562622302,1.197411003236246,94,346,45
43,000028.SZ,国药一致,47.28,0.2804123711340206,0.034973975898762756,0.5692451762897285,1.226311336717428,82,349,54
44,002508.SZ,老板电器,32.85,0.24742268041237114,0.10916595997399729,1.4552017497218097,1.363470319634703,87,365,33
45,002351.SZ,漫步者,16.3,0.24536082474226803,0.06631752877587034,6.922883929750429,1.4723926380368098,94,366,25
46,000002.SZ,万 科Ａ,27.95,0.24536082474226803,0.022805895933226877,0.5887576430669353,1.1592701252236137,73,366,46
47,603019.SH,中科曙光,37.99,0.23443983402489627,0.0802283121211047,2.090894515637704,1.4209002369044483,94,369,19
48,000651.SZ,格力电器,58.55,0.23173277661795408,0.03919951590594754,1.0819765377184165,1.181545687446627,69,368,42
49,000651.SZ,格力电器,58.55,0.23173277661795408,0.03919951590594754,1.0819765377184165,1.181545687446627,69,368,42
50,600369.SH,西南证券,5.34,0.2309278350515464,0.027278329587471922,0.9697157943780089,1.1875468164794007,72,373,40
51,000661.SZ,长春高新,328.3,0.2184873949579832,0.13193807483190662,5.867103165687754,1.5641181845872676,95,372,9
52,000686.SZ,东北证券,9.93,0.2,0.03715682803364506,1.2123734371058983,1.2366565961732126,77,388,20
53,002581.SZ,未名医药,20.03,0.1979381443298969,0.10198958720714016,5.2,1.7024463305042437,80,389,16
54,603195.SH,公牛集团,172.27,0.19540229885057472,0.07795367109499406,1.7192308297804437,1.1029198351425087,9,140,25
55,603195.SH,公牛集团,172.32,0.19540229885057472,0.07795367109499406,1.7192308297804437,1.1025998142989788,9,140,25
56,000049.SZ,德赛电池,49.28,0.19381443298969073,0.060180440891752285,1.7570227746246139,1.2459415584415583,67,391,27
57,600812.SH,华北制药,11.51,0.19327731092436976,0.11176155630912012,4.1707840482334,1.7584708948740224,85,384,7
58,300454.SZ,深信服,198.4,0.18762886597938144,0.040001552802122795,2.7265990981770543,1.2846774193548387,67,394,24
59,600276.SH,恒瑞医药,88.52,0.1731958762886598,0.018066204739460013,2.0537725724689313,1.1861726163578852,73,401,11
60,600276.SH,恒瑞医药,88.58,0.1731958762886598,0.018066204739460013,2.0537725724689313,1.1853691578234364,73,401,11
61,002511.SZ,中顺洁柔,20.71,0.16494845360824742,0.08748202056632538,3.0618781885369755,1.3109608884596813,70,405,10
62,000538.SZ,云南白药,102.02,0.16335540838852097,0.03688733935274878,0.9830971950019752,1.2546559498137622,64,379,10
63,000538.SZ,云南白药,102.0,0.16335540838852097,0.03688733935274878,0.9830971950019752,1.2549019607843137,64,379,10
64,600127.SH,金健米业,11.39,0.16288659793814433,0.07979372515057268,5.181132075471698,1.4381035996488145,58,406,21
65,601066.SH,中信建投,45.65,0.15257731958762888,0.05651374711564787,7.023801899882592,1.3174151150054765,70,411,4
66,601788.SH,光大证券,21.34,0.15051546391752577,0.024584048841428643,2.683763421723913,1.4549484536082475,67,412,6
67,600161.SH,天坛生物,38.0,0.14845360824742268,0.10195893594741501,3.438046562567413,1.4076315789473686,60,413,12
68,603878.SH,武进不锈,8.27,0.1422680412371134,0.055697292998906474,0.9804134929270947,1.2103990326481258,43,416,26
69,002736.SZ,国信证券,13.81,0.12371134020618557,0.03114522175850609,1.2043759731213637,1.168718320057929,26,425,34
70,300429.SZ,强力新材,18.65,0.11958762886597939,0.06179099712674261,1.4304693511156705,1.2702949061662199,17,427,41
71,300429.SZ,强力新材,18.69,0.11958762886597939,0.06179099712674261,1.4304693511156705,1.2675762439807383,16,427,42
72,000596.SZ,古井贡酒,207.0,0.1154639175257732,0.059661545594402655,4.676296890081305,1.3409661835748792,42,429,14
73,600048.SH,保利地产,16.39,0.1134020618556701,0.013468197890611175,0.8418564336931684,1.1409395973154361,26,430,29
74,600511.SH,国药股份,43.55,0.10309278350515463,0.06034079305650104,1.596818896851357,1.1940298507462688,24,435,26
75,300677.SZ,英科医疗,101.08,0.09896907216494845,0.11641587512285706,12.013660505629913,1.2120162247724575,29,437,19
76,300677.SZ,英科医疗,101.1,0.09896907216494845,0.11641587512285706,12.013660505629913,1.2117764589515332,29,437,19
77,600988.SH,赤峰黄金,17.92,0.08977035490605428,0.06651037825308183,5.755319148936171,1.417410714285714,31,436,12
78,300433.SZ,蓝思科技,33.42,0.08453608247422681,0.06282540490121248,5.865417672286562,1.1831238779174147,19,444,22
79,600519.SH,贵州茅台,1723.65,0.061855670103092786,0.019299044520302,2.6868210869224542,1.0605401328575987,11,455,19
80,600519.SH,贵州茅台,1726.0,0.061855670103092786,0.019299044520302,2.6868210869224542,1.05909617612978,10,455,20
81,600519.SH,贵州茅台,1726.56,0.061855670103092786,0.019299044520302,2.6868210869224542,1.0587526642572513,10,455,20
82,002080.SZ,中材科技,20.96,0.05567010309278351,0.08975554549569947,3.3436363636363637,1.139790076335878,15,458,12
83,002080.SZ,中材科技,20.94,0.05567010309278351,0.08975554549569947,3.3436363636363637,1.1408787010506207,15,458,12
84,603288.SH,海天味业,165.14,0.049484536082474224,0.043534092321901086,3.481097714419422,1.2292600217996852,14,461,10
85,603288.SH,海天味业,165.32,0.049484536082474224,0.043534092321901086,3.481097714419422,1.227921606581176,13,461,11
86,600031.SH,三一重工,24.67,0.04329896907216495,0.14112432592154842,2.9358924504194213,1.148763680583705,12,464,9
87,002241.SZ,歌尔股份,42.72,0.041237113402061855,0.03574312449532139,6.007475881750783,1.0575842696629214,1,465,19
88,603866.SH,桃李面包,62.76,0.041237113402061855,0.06784767794043416,1.3113907844018577,1.081580624601657,5,465,15
89,002415.SZ,海康威视,39.13,0.039337474120082816,0.04063603336232914,0.8782437153734826,1.041400460005111,3,464,16
90,002241.SZ,歌尔股份,42.77,0.03917525773195876,0.03574312449532139,6.007475881750783,1.056347907411737,1,466,18
91,603369.SH,今世缘,50.2,0.03711340206185567,0.06504154350083877,3.463165160642571,1.1334661354581672,5,467,13
92,600887.SH,伊利股份,40.85,0.032989690721649485,0.07659029389017781,1.1999009329663428,1.0545899632802938,8,469,8
93,000858.SZ,五 粮 液,237.65,0.032989690721649485,0.06428332846227716,4.522796366192516,1.0380812118661897,5,469,11
94,000858.SZ,五 粮 液,237.55,0.032989690721649485,0.06428332846227716,4.522796366192516,1.0385182066933276,5,469,11
95,601615.SH,明阳智能,17.03,0.02843601895734597,0.14541397849462367,2.762284739376922,1.2431004110393424,9,410,3
96,601615.SH,明阳智能,17.02,0.02843601895734597,0.14541397849462367,2.762284739376922,1.2438307873090484,9,410,3
97,600809.SH,山西汾酒,207.49,0.026804123711340205,0.11374476147807984,6.5867402796982715,1.0921008241361028,5,472,8
98,300760.SZ,迈瑞医疗,355.48,0.02268041237113402,0.09265265119686288,3.2043169942226917,1.0800888938899516,9,474,2
99,300760.SZ,迈瑞医疗,355.49,0.02268041237113402,0.09265265119686288,3.2043169942226917,1.0800585107879264,9,474,2
100,300750.SZ,宁德时代,225.0,0.020618556701030927,0.12087263443761938,2.8255031453440447,1.0848888888888888,8,475,2
101,300750.SZ,宁德时代,225.25,0.020618556701030927,0.12087263443761938,2.8255031453440447,1.083684794672586,8,475,2
102,300015.SZ,爱尔眼科,57.15,0.018789144050104383,0.1395910910040021,3.136312521390505,1.036220472440945,2,470,7
103,603615.SH,茶花股份,11.14,0.018556701030927835,0.15667467398764584,0.6972045240596477,1.1166965888689406,6,476,3
104,603615.SH,茶花股份,11.14,0.018556701030927835,0.15667467398764584,0.6972045240596477,1.1166965888689406,6,476,3
105,000568.SZ,泸州老窖,155.67,0.010309278350515464,0.130718781778161,3.821254702855983,1.052868246932614,1,480,4
106,002304.SZ,洋河股份,165.13,0.002061855670103093,0.13686056967716606,1.24389564427844,1.0535941379519167,0,484,1
107,002304.SZ,洋河股份,165.0,0.002061855670103093,0.13686056967716606,1.24389564427844,1.0544242424242423,0,484,1
