,code,name,current_price,higher_and_equal_than_today,diff,add,highest_compare_today,higher_than_today,lower_than_today,contains
80,600519.SH,贵州茅台,1823.49,0.012422360248447204,0.060638810306598394,2.477026958363576,1.0282480298767747,2,477,4
81,600519.SH,贵州茅台,1823.5,0.012422360248447204,0.060638810306598394,2.477026958363576,1.0282423910063065,2,477,4
82,000596.SZ,古井贡酒,255.29,0.010351966873706004,0.04001842564989525,4.676296890081305,1.0873124681734498,1,478,4
83,603288.SH,海天味业,195.98,0.004140786749482402,0.10569066620589856,2.907392864292204,1.0358199816307787,0,481,2
84,002304.SZ,洋河股份,201.14,0.004140786749482402,0.17426049859479578,1.6471762429751555,1.028537337178085,0,481,2
85,002304.SZ,洋河股份,201.12,0.004140786749482402,0.17426049859479578,1.6471762429751555,1.0286396181384247,0,481,2
86,603288.SH,海天味业,195.98,0.004140786749482402,0.10569066620589856,2.907392864292204,1.0358199816307787,0,481,2
87,600511.SH,国药股份,55.23,0.004140786749482402,0.17912047973832454,2.1436490299383255,1.1397791055585733,1,481,1
88,600809.SH,山西汾酒,294.29,0.002070393374741201,0.15345888760714343,8.289479508592768,1.0126066125250603,0,482,1
89,300677.SZ,英科医疗,158.51,0.0,0.1991506036856598,15.83768854896962,1.0,0,483,0
90,300677.SZ,英科医疗,158.27,0.0,0.1991506036856598,15.812194603781604,1.0,0,483,0
