,code,name,current_price,higher_and_equal_than_today,diff,add,highest_compare_today,higher_than_today,lower_than_today,contains
49,000049.SZ,德赛电池,52.15,0.15082644628099173,0.03210637598082979,1.6716560786702637,1.177372962607862,51,411,22
50,000661.SZ,长春高新,387.28,0.1431578947368421,0.06594286130066675,5.2434950927466035,1.3259140673414584,58,407,10
51,300454.SZ,深信服,210.81,0.13016528925619836,0.044227018033696025,2.2994900858659673,1.209050804041554,35,421,28
52,600048.SH,保利地产,16.54,0.128099173553719,0.03780887691767174,0.8303724367444819,1.1305925030229746,28,422,34
53,603866.SH,桃李面包,61.16,0.11570247933884298,0.028826163888077825,1.2974189574293817,1.1098757357750164,32,428,24
54,300433.SZ,蓝思科技,33.46,0.11363636363636363,0.041466409296545104,5.865417672286562,1.181709503885236,21,429,34
55,300760.SZ,迈瑞医疗,345.62,0.1115702479338843,0.04946034131980992,3.240674794566251,1.1842196632139343,24,430,30
56,300760.SZ,迈瑞医疗,345.62,0.1115702479338843,0.04946034131980992,3.240674794566251,1.1842196632139343,24,430,30
57,603195.SH,公牛集团,192.72,0.09223300970873786,0.08854431107260065,2.0197773951772295,1.0948526359485264,12,187,7
58,603195.SH,公牛集团,192.72,0.09223300970873786,0.08854431107260065,2.0197773951772295,1.0948526359485264,12,187,7
59,002508.SZ,老板电器,40.93,0.07644628099173553,0.10643999526122498,1.4172004943415168,1.0943073540190569,18,447,19
60,600161.SH,天坛生物,42.47,0.0743801652892562,0.10233581255165046,3.438046562567413,1.2594772780786438,21,448,15
61,000596.SZ,古井贡酒,228.91,0.07024793388429752,0.022572743401086108,4.676296890081305,1.21261631208772,13,450,21
62,603369.SH,今世缘,51.23,0.0640495867768595,0.0408559478649937,3.3143975008340663,1.11067733749756,10,453,21
63,002415.SZ,海康威视,44.8,0.06224066390041494,0.09693638764249984,1.1797807594187253,1.1176339285714287,20,452,10
64,000028.SZ,国药一致,51.91,0.06198347107438017,0.03870784090462927,0.5692451762897285,1.1169331535349645,10,454,20
65,600887.SH,伊利股份,40.18,0.05371900826446281,0.0218867695451912,1.159169684365653,1.1085116973618716,17,458,9
66,601615.SH,明阳智能,17.35,0.046255506607929514,0.048876080691642794,2.762284739376922,1.2201729106628243,9,433,12
67,601615.SH,明阳智能,17.35,0.046255506607929514,0.048876080691642794,2.762284739376922,1.2201729106628243,9,433,12
68,000568.SZ,泸州老窖,190.78,0.03305785123966942,0.1287661134101741,4.505832414734867,1.05246881224447,5,468,11
69,000651.SZ,格力电器,68.0,0.03138075313807531,0.12493644624959824,1.1320925912913842,1.0263235294117647,0,463,15
70,000651.SZ,格力电器,68.0,0.03138075313807531,0.12493644624959824,1.1320925912913842,1.0263235294117647,0,463,15
71,300015.SZ,爱尔眼科,66.8,0.02510460251046025,0.11079216328511207,3.914403056484903,1.0532934131736527,5,466,7
72,000858.SZ,五 粮 液,270.24,0.02066115702479339,0.0784555874141135,4.993452314460761,1.0324156305506216,1,474,9
73,000858.SZ,五 粮 液,270.24,0.02066115702479339,0.0784555874141135,4.993452314460761,1.0324156305506216,1,474,9
74,600809.SH,山西汾酒,261.08,0.02066115702479339,0.12272013097099314,7.801937698141792,1.0815075838823351,2,474,8
75,603615.SH,茶花股份,12.83,0.01652892561983471,0.13123830318153462,0.9164425610518023,1.0997661730319563,2,476,6
76,603615.SH,茶花股份,12.83,0.01652892561983471,0.13123830318153462,0.9164425610518023,1.0997661730319563,2,476,6
77,603288.SH,海天味业,181.98,0.01652892561983471,0.05434993140182379,2.907392864292204,1.115507198593252,3,476,5
78,603288.SH,海天味业,181.98,0.01652892561983471,0.05434993140182379,2.907392864292204,1.115507198593252,3,476,5
79,300750.SZ,宁德时代,261.46,0.014462809917355372,0.08278259539296368,3.313368417423357,1.052665799739922,0,477,7
80,300750.SZ,宁德时代,261.46,0.014462809917355372,0.08278259539296368,3.313368417423357,1.052665799739922,0,477,7
81,600031.SH,三一重工,31.93,0.010330578512396695,0.16261075751903156,3.39060912348254,1.028499843407454,0,479,5
82,600511.SH,国药股份,50.65,0.010330578512396695,0.07882896056149728,1.6217883093210814,1.0365251727541955,0,479,5
83,300628.SZ,忆联网络,75.99,0.006198347107438017,0.13819746522743134,2.3916651974612133,1.0126345571785762,0,481,3
84,600519.SH,贵州茅台,1812.4,0.006198347107438017,0.03083253676304037,2.412845676748129,1.0154436106819686,0,481,3
85,600519.SH,贵州茅台,1812.4,0.006198347107438017,0.03083253676304037,2.412845676748129,1.0154436106819686,0,481,3
86,600519.SH,贵州茅台,1812.4,0.006198347107438017,0.03083253676304037,2.412845676748129,1.0154436106819686,0,481,3
87,300677.SZ,英科医疗,138.93,0.004132231404958678,0.1642322468518461,14.360101975780752,1.040811919671777,0,482,2
88,002304.SZ,洋河股份,195.52,0.004132231404958678,0.14554360889346715,1.5593976803939031,1.0230155482815058,0,482,2
89,002304.SZ,洋河股份,195.52,0.004132231404958678,0.14554360889346715,1.5593976803939031,1.0230155482815058,0,482,2
90,300677.SZ,英科医疗,138.93,0.004132231404958678,0.1642322468518461,14.360101975780752,1.040811919671777,0,482,2
