,code,name,current_price,higher_and_equal_than_today,diff,add,highest_compare_today,higher_than_today,lower_than_today,contains
38,000876.SZ,新 希 望,27.47,0.3202479338842975,0.15259121201159967,6.427877422420925,1.5362213323625775,132,329,23
39,000876.SZ,新 希 望,27.47,0.3202479338842975,0.15259121201159967,6.427877422420925,1.5362213323625775,132,329,23
40,002838.SZ,道恩股份,28.28,0.3140495867768595,0.0331537809460876,5.364578606493131,2.1822312588401696,123,332,29
41,601179.SH,中国西电,4.53,0.3119834710743802,0.05190613454589746,1.6765990067659897,1.7727593818984546,134,333,17
42,688399.SH,硕世生物,238.77,0.29906542056074764,0.1830985704953713,9.002030221171703,1.984906814088872,53,150,11
43,688399.SH,硕世生物,238.37,0.29906542056074764,0.1830985704953713,9.002030221171703,1.988237613793682,53,150,11
44,000002.SZ,万 科Ａ,27.84,0.2768595041322314,0.020006896478174756,0.5513846860995136,1.1638505747126437,77,350,57
45,002230.SZ,科大讯飞,36.3,0.27479338842975204,0.037075930471977964,1.142414475165111,1.2323250688705236,74,351,59
46,600369.SH,西南证券,5.22,0.2727272727272727,0.028334271754726862,0.9230652595827268,1.2148467432950192,93,352,39
47,002351.SZ,漫步者,16.13,0.25,0.06624605678233429,6.838782375804291,1.4879107253564787,99,363,22
48,300429.SZ,强力新材,17.75,0.24793388429752067,0.060501967457194626,1.4304693511156705,1.3347042253521126,62,364,58
49,300429.SZ,强力新材,17.75,0.24793388429752067,0.060501967457194626,1.4304693511156705,1.3347042253521126,62,364,58
50,603019.SH,中科曙光,37.49,0.24532224532224534,0.08718440517675213,2.090894515637704,1.4398506268338223,103,363,15
51,000049.SZ,德赛电池,46.97,0.24173553719008264,0.07200996739706209,1.6716560786702637,1.3072173727911434,94,367,23
52,000686.SZ,东北证券,9.61,0.23760330578512398,0.044891997847643944,1.0668181435664394,1.2778355879292405,95,369,20
53,002736.SZ,国信证券,13.34,0.23140495867768596,0.022788969852836054,1.088049989003454,1.2098950524737633,58,372,54
54,000597.SZ,东北制药,5.68,0.22526315789473683,0.08133333333333341,0.6139735024346055,1.2546654929577465,72,368,35
55,300454.SZ,深信服,193.76,0.2128099173553719,0.05159613784383087,2.6878894906435424,1.3154417836498762,79,381,24
56,600812.SH,华北制药,11.47,0.19789473684210526,0.1353683529284867,4.1707840482334,1.7646033129904095,85,381,9
57,002581.SZ,未名医药,20.42,0.19008264462809918,0.09001401869158868,5.2,1.6699314397649363,77,392,15
58,000661.SZ,长春高新,364.92,0.17894736842105263,0.1569899291265087,5.867103165687754,1.4071577332017975,72,390,13
59,600127.SH,金健米业,11.31,0.17355371900826447,0.08575489576753004,5.181132075471698,1.4482758620689653,60,400,24
60,600276.SH,恒瑞医药,89.3,0.17355371900826447,0.024745332734714607,2.0537725724689313,1.1758118701007838,66,400,18
61,600276.SH,恒瑞医药,89.21,0.17355371900826447,0.024745332734714607,2.0537725724689313,1.1769980943840377,67,400,17
62,000028.SZ,国药一致,49.0,0.16942148760330578,0.034758981583979144,0.5692451762897285,1.183265306122449,31,402,51
63,000538.SZ,云南白药,100.21,0.16703296703296702,0.049400884083426626,0.9830971950019752,1.2773176329707614,74,379,2
64,000538.SZ,云南白药,100.22,0.16703296703296702,0.049400884083426626,0.9830971950019752,1.277190181600479,74,379,2
65,603878.SH,武进不锈,8.09,0.1652892561983471,0.0733890943827963,0.9536281665951051,1.2373300370828182,63,404,17
66,601788.SH,光大证券,18.73,0.1590909090909091,0.05822222222222217,2.683763421723913,1.6576935397757608,76,407,1
67,601066.SH,中信建投,43.2,0.1590909090909091,0.09674992948255867,6.861540673734297,1.3921296296296295,75,407,2
68,600519.SH,贵州茅台,1620.01,0.15289256198347106,0.014466729869742638,2.6868210869224542,1.1283880963697754,63,410,11
69,600519.SH,贵州茅台,1620.01,0.15289256198347106,0.014466729869742638,2.6868210869224542,1.1283880963697754,63,410,11
70,002511.SZ,中顺洁柔,21.29,0.15289256198347106,0.08305372387972682,3.0618781885369755,1.2752465946453735,59,410,15
71,600519.SH,贵州茅台,1620.03,0.15289256198347106,0.014466729869742638,2.6868210869224542,1.1283741659105078,63,410,11
72,600048.SH,保利地产,16.18,0.1446280991735537,0.011277943798956686,0.8303724367444819,1.1557478368355996,38,414,32
73,600161.SH,天坛生物,38.64,0.14256198347107438,0.08978797309741118,3.438046562567413,1.3843167701863355,56,415,13
74,000596.SZ,古井贡酒,205.27,0.12396694214876033,0.06144244823866184,4.676296890081305,1.352267744921323,46,424,14
75,600511.SH,国药股份,44.34,0.09710743801652892,0.04349374959518099,1.596818896851357,1.1727559765448803,17,437,30
76,600988.SH,赤峰黄金,18.0,0.09205020920502092,0.0706708587685088,5.755319148936171,1.411111111111111,31,434,13
77,300433.SZ,蓝思科技,33.46,0.08884297520661157,0.04761904761904779,5.865417672286562,1.181709503885236,18,441,25
78,603288.SH,海天味业,163.03,0.06611570247933884,0.03396414994437472,3.481097714419422,1.2451696006869901,19,452,13
79,603288.SH,海天味业,163.03,0.06611570247933884,0.03396414994437472,3.481097714419422,1.2451696006869901,19,452,13
80,002080.SZ,中材科技,20.87,0.06198347107438017,0.0791649592496472,3.2974582216545842,1.144705318639195,16,454,14
81,002080.SZ,中材科技,20.87,0.06198347107438017,0.0791649592496472,3.2974582216545842,1.144705318639195,16,454,14
82,300677.SZ,英科医疗,109.55,0.05991735537190083,0.10481070258463776,12.013660505629913,1.1183076220903696,11,455,18
83,300677.SZ,英科医疗,109.46,0.05991735537190083,0.10481070258463776,12.013660505629913,1.1192271149278274,11,455,18
84,603369.SH,今世缘,49.46,0.05785123966942149,0.06947189501146324,3.463165160642571,1.1504245855236555,9,456,19
85,601615.SH,明阳智能,16.27,0.054245283018867926,0.12971030276628193,2.762284739376922,1.3011677934849417,14,401,9
86,601615.SH,明阳智能,16.27,0.054245283018867926,0.12971030276628193,2.762284739376922,1.3011677934849417,14,401,9
87,603866.SH,桃李面包,62.97,0.045454545454545456,0.07723807143080336,1.3113907844018577,1.077973638240432,4,462,18
88,000858.SZ,五 粮 液,233.5,0.04132231404958678,0.057255409514714375,4.522796366192516,1.0565310492505353,12,464,8
89,000858.SZ,五 粮 液,233.5,0.04132231404958678,0.057255409514714375,4.522796366192516,1.0565310492505353,12,464,8
90,600031.SH,三一重工,24.97,0.03925619834710744,0.1265669968230237,2.9358924504194213,1.1349619543452143,11,465,8
91,600887.SH,伊利股份,41.25,0.03512396694214876,0.07370261406385646,1.1999009329663428,1.0443636363636364,5,467,12
92,600809.SH,山西汾酒,206.98,0.030991735537190084,0.10559123288696391,6.5867402796982715,1.094791767320514,6,469,9
93,002241.SZ,歌尔股份,43.48,0.024793388429752067,0.04789532501396912,6.007475881750783,1.0390984360625575,0,472,12
94,002241.SZ,歌尔股份,43.5,0.024793388429752067,0.04789532501396912,6.007475881750783,1.0386206896551724,0,472,12
95,300750.SZ,宁德时代,233.14,0.022727272727272728,0.1170232829269965,2.8255031453440447,1.047010380029167,2,473,9
96,603615.SH,茶花股份,11.24,0.022727272727272728,0.13613775065387973,0.6896205144921631,1.1067615658362988,4,473,7
97,603615.SH,茶花股份,11.24,0.022727272727272728,0.13613775065387973,0.6896205144921631,1.1067615658362988,4,473,7
98,300750.SZ,宁德时代,233.5,0.022727272727272728,0.1170232829269965,2.8255031453440447,1.0453961456102783,2,473,9
99,300760.SZ,迈瑞医疗,363.4,0.02066115702479339,0.08706504271793185,3.195248699194276,1.0565492570170611,6,474,4
100,300760.SZ,迈瑞医疗,363.4,0.02066115702479339,0.08706504271793185,3.195248699194276,1.0565492570170611,6,474,4
101,603195.SH,公牛集团,182.03,0.017045454545454544,0.08720038021507344,1.7192308297804437,1.043783991649728,0,173,3
102,603195.SH,公牛集团,182.13,0.017045454545454544,0.08720038021507344,1.7192308297804437,1.0432108933179598,0,173,3
103,000568.SZ,泸州老窖,155.9,0.010330578512396695,0.1346421773886564,3.821254702855983,1.0513149454778705,1,479,4
104,002304.SZ,洋河股份,168.08,0.006198347107438017,0.1572106832206695,1.24389564427844,1.0351023322227508,0,481,3
105,002304.SZ,洋河股份,167.99,0.006198347107438017,0.1572106832206695,1.24389564427844,1.0356568843383533,0,481,3
106,002415.SZ,海康威视,44.0,0.0,0.056038974050696265,1.000836713534751,1.0,0,482,0
107,300015.SZ,爱尔眼科,59.61,0.0,0.13476479777816344,3.163552674773523,1.0,0,478,0
